external_id,brand,model,device_type_id,part_number,crawled_at
4107-8690,Signify,WiZ PS160 Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8691,Signify,WiZ ST64 Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8692,Signify,WiZ ST64 Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8693,Signify,WiZ ST64 Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8694,Signify,Philips A60 Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8695,Signify,Philips A60 Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8696,Signify,Philips A60 Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8697,Signify,Philips A60 Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8698,Signify,Philips A60 Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8699,Signify,Philips Candle Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8700,Signify,Philips Candle Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8701,Signify,Philips G125 Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8702,Signify,Philips G125 Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8703,Signify,Philips G200 Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8704,Signify,Philips G200 Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8705,Signify,Philips G95 Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8706,Signify,Philips G95 Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8707,Signify,Philips PS160 Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8708,Signify,Philips ST64 Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8709,Signify,Philips ST64 Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8710,Signify,Philips ST64 Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8711,Signify,Philips Candle Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8712,Signify,Philips G16.5 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8713,Signify,Philips A19 Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8714,Signify,Philips ST19 Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8720,Signify,WiZ A60 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8721,Signify,Philips A60 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8722,Signify,Philips A60 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8723,Signify,Philips A60 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8724,Signify,Philips A60 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8725,Signify,Philips A60 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8726,Signify,Philips Candle Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8727,Signify,Philips Candle Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8728,Signify,Philips G125 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8729,Signify,Philips G125 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8730,Signify,Philips G200 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8731,Signify,Philips G200 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8732,Signify,Philips G95 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8733,Signify,Philips G95 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8734,Signify,Philips PS160 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8735,Signify,Philips ST64 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8736,Signify,Philips ST64 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8737,Signify,Philips ST64 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8738,Signify,WiZ A60 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8739,Signify,WiZ A60 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8740,Signify,WiZ A60 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8741,Signify,WiZ Candle Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8742,Signify,WiZ Candle Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8743,Signify,WiZ G125 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8744,Signify,WiZ G125 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8745,Signify,WiZ G200 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8746,Signify,WiZ G200 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8747,Signify,WiZ G95 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8748,Signify,WiZ G95 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8749,Signify,WiZ PS160 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8750,Signify,WiZ ST64 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8751,Signify,WiZ ST64 Filament,268,-,2026-08-13T02:13:02.931800+00:00
4107-8752,Signify,WiZ ST64 Filament	,268,-,2026-08-13T02:13:02.931800+00:00
4107-8753,Signify,WiZ Hero,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8754,Signify,WiZ Hero,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8756,Signify,WiZ Squire,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8757,Signify,WiZ Squire,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8758,Signify,WiZ Squire,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8760,Signify,WiZ Hero,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8761,Signify,Philips Hero,269,-,2026-08-13T02:13:02.931800+00:00
4107-8762,Signify,Philips Dual Zone,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8763,Signify,WiZ Squire,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8764,Signify,WiZ Pole,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8765,Signify,WiZ Pole,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8766,Signify,WiZ Pole,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8768,Signify,WiZ Mobile,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8769,Signify,WiZ Mobile,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8771,Signify,WiZ Pole,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8772,Signify,WiZ Mobile,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8773,Signify,WiZ Mobile,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8774,Signify,Philips Mobile,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8776,Signify,WiZ Ceiling,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8777,Signify,WiZ Ceiling,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8778,Signify,WiZ Ceiling,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8779,Signify,WiZ Ceiling,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8780,Signify,WiZ Ceiling,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8781,Signify,WiZ Ceiling,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8782,Signify,WiZ Ceiling,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8786,Signify,WiZ Ceiling,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8787,Signify,WiZ Ceiling,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8788,Signify,WiZ Ceiling,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8789,Signify,Philips Bar,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8790,Signify,WiZ Linear,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8791,Signify,WiZ Linear,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8792,Signify,WiZ ELPAS Wall,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8793,Signify,WiZ Ceiling,257,- ,2026-08-13T02:13:02.931800+00:00
4107-8794,Signify,Philips Ceiling,257,- ,2026-08-13T02:13:02.931800+00:00
4107-8795,Signify,WiZ Ceiling,257,- ,2026-08-13T02:13:02.931800+00:00
4107-8796,Signify,WiZ Downlight,269,-,2026-08-13T02:13:02.931800+00:00
4107-8800,Signify,Philips Ceiling,257,- ,2026-08-13T02:13:02.931800+00:00
4107-8801,Signify,WiZ Outdoor LED Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8802,Signify,WiZ Outdoor LED Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8803,Signify,Philips A21.E26,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8804,Signify,WiZ A21.E26,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8805,Signify,Philips A67.E27,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8806,Signify,WiZ A67.E27,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8807,Signify,Philips A21.E27,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8808,Signify,WiZ A21.E27,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8809,Signify,Philips A19,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8810,Signify,WiZ A19,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8811,Signify,Philips BR30,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8812,Signify,WiZ BR30,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8813,Signify,Philips Downlight,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8814,Signify,WiZ Downlight,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8815,Signify,Philips Downlight,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8816,Signify,WiZ Downlight,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8818,Signify,WiZ Linear,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8819,Signify,WiZ A19,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8820,Signify,Philips BR30,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8821,Signify,WiZ BR30,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8822,Signify,WiZ A19 Warm White,257,- ,2026-08-13T02:13:02.931800+00:00
4107-8823,Signify,Philips A19 Daylight,257,- ,2026-08-13T02:13:02.931800+00:00
4107-8824,Signify,WiZ A19 Daylight,257,- ,2026-08-13T02:13:02.931800+00:00
4107-8825,Signify,Philips BR30 Warm White,257,- ,2026-08-13T02:13:02.931800+00:00
4107-8826,Signify,WiZ BR30 Warm White,257,- ,2026-08-13T02:13:02.931800+00:00
4107-8827,Signify,Philips BR30 Daylight,257,- ,2026-08-13T02:13:02.931800+00:00
4107-8828,Signify,WiZ BR30 Daylight,257,- ,2026-08-13T02:13:02.931800+00:00
4107-8829,Signify,Philips A60 Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8830,Signify,WiZ A60 Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8831,Signify,WiZ Downlight,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8832,Signify,WiZ Downlight,268, - ,2026-08-13T02:13:02.931800+00:00
4107-8833,Signify,WiZ Downlight,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8834,Signify,Philips Downlight,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8835,Signify,Philips Downlight,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8836,Signify,Philips Downlight,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8837,Signify,Philips Downlight,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8838,Signify,Philips Downlight,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8839,Signify,Philips Downlight,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8840,Signify,Philips Downlight,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8841,Signify,WiZ Downlight,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8842,Signify,WiZ Downlight,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8843,Signify,WiZ Downlight,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8844,Signify,WiZ Downlight,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8845,Signify,Philips Downlight,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8846,Signify,WiZ Wall Light Classic,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8847,Signify,WiZ Wall Light Classic,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8848,Signify,Philips Downlight,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8849,Signify,WiZ Downlight,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8853,Signify,WiZ A19,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8854,Signify,Philips Downlight,269,9290040755 (Philips),2026-08-13T02:13:02.931800+00:00
4107-8855,Signify,WiZ Downlight,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8856,Signify,WiZ Downlight,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8858,Signify,WiZ Smart Plug,266,- ,2026-08-13T02:13:02.931800+00:00
4107-8860,Signify,WiZ Fairy Light,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8862,Signify,Philips Fairy Light,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8863,Signify,WiZ Fairy Light,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8864,Signify,Philips Candle,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8865,Signify,WiZ Candle,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8866,Signify,Philips A19,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8867,Signify,WiZ A19,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8868,Signify,Philips BR30,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8869,Signify,WiZ BR30,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8870,Signify,WiZ A.E27,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8871,Signify,Philips A.E27,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8872,Signify,WiZ A.B22,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8873,Signify,Philips A.B22,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8874,Signify,WiZ G95.E27,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8875,Signify,Philips G95.E27,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8876,Signify,Philips A.E26,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8877,Signify,Philips G95.E26,269,-,2026-08-13T02:13:02.931800+00:00
4107-8878,Signify,Philips A19,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8879,Signify,WiZ A19,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8880,Signify,Philips BR30,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8881,Signify,WiZ BR30,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8882,Signify,Philips A.E27,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8883,Signify,WiZ A.E27,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8884,Signify,Philips A.B22,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8885,Signify,Philips G95.E27,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8886,Signify,WiZ G95.E27,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8887,Signify,Philips A.E26,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8888,Signify,Philips G95.E26,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8889,Signify,WiZ GU10,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8890,Signify,Philips GU10,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8891,Signify,Philips GU10,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8892,Signify,WiZ GU10,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8893,Signify,WiZ A.B22,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8894,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8895,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8896,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8897,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8898,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8899,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8900,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8901,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8902,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8903,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8904,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8905,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8906,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8907,Signify,WiZ Neon Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8908,Signify,WiZ Neon Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8909,Signify,WiZ Neon Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8910,Signify,WiZ Neon Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8911,Signify,WiZ Neon Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8912,Signify,WiZ Ceiling,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8914,Signify,WiZ Ceiling,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8916,Signify,WiZ Downlight,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8917,Signify,Philips A60 Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8918,Signify,WiZ A60 Filament,268,- ,2026-08-13T02:13:02.931800+00:00
4107-8919,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8920,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8921,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8922,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8923,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8924,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8925,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8926,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8927,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8928,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8929,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8930,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8931,Signify,WiZ Color Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8932,Signify,Multi-color Neon Flex Strip,269,- ,2026-08-13T02:13:02.931800+00:00
4107-8933,Signify,WiZ Smart Plug,266,- ,2026-08-13T02:13:02.931800+00:00
4107-8936,Signify,WiZ Downlight,269,-,2026-08-13T02:13:02.931800+00:00
4107-8937,Signify,WiZ Downlight,269,-,2026-08-13T02:13:02.931800+00:00
4107-8938,Signify,WiZ Downlight,269,-,2026-08-13T02:13:02.931800+00:00
4107-8939,Signify,Philips Downlight,269,-,2026-08-13T02:13:02.931800+00:00
4107-8940,Signify,Philips Downlight,269,-,2026-08-13T02:13:02.931800+00:00
4107-8941,Signify,Philips Downlight,269,-,2026-08-13T02:13:02.931800+00:00
4107-8942,Signify,Philips Downlight,269,-,2026-08-13T02:13:02.931800+00:00
4107-8943,Signify,Philips A60,269,-,2026-08-13T02:13:02.931800+00:00
4107-8944,Signify,WiZ A60,269,-,2026-08-13T02:13:02.931800+00:00
4107-8945,Signify,Philips A60,269,-,2026-08-13T02:13:02.931800+00:00
4107-8946,Signify,WiZ A60,269,-,2026-08-13T02:13:02.931800+00:00
4107-8947,Signify,Philips A60,269,-,2026-08-13T02:13:02.931800+00:00
4107-8948,Signify,WiZ Gradient Floor lamp,269,-,2026-08-13T02:13:02.931800+00:00
4107-8949,Signify,WiZ Gradient Floor lamp,269,-,2026-08-13T02:13:02.931800+00:00
4107-8950,Signify,WiZ Gradient Floor lamp,269,-,2026-08-13T02:13:02.931800+00:00
4107-8951,Signify,WiZ Gradient Floor lamp,269,-,2026-08-13T02:13:02.931800+00:00
4107-8952,Signify,WiZ Gradient Floor lamp,269,-,2026-08-13T02:13:02.931800+00:00
4107-8953,Signify,WiZ Gradient Bars,269,-,2026-08-13T02:13:02.931800+00:00
4107-8954,Signify,WiZ Gradient Bars,269,-,2026-08-13T02:13:02.931800+00:00
4107-8955,Signify,WiZ Gradient Bars,269,-,2026-08-13T02:13:02.931800+00:00
4107-8956,Signify,WiZ Gradient Bars,269,-,2026-08-13T02:13:02.931800+00:00
4107-8957,Signify,WiZ A60,269,-,2026-08-13T02:13:02.931800+00:00
4107-8958,Signify,Philips A60.E27,269,-,2026-08-13T02:13:02.931800+00:00
4107-8959,Signify,Philips A19,269,-,2026-08-13T02:13:02.931800+00:00
4107-8960,Signify,WiZ A19,269,-,2026-08-13T02:13:02.931800+00:00
4107-8961,Signify,Philips A60.E27,269,-,2026-08-13T02:13:02.931800+00:00
4107-8962,Signify,WiZ A60,269,-,2026-08-13T02:13:02.931800+00:00
4107-8963,Signify,Philips A60.B22,269,-,2026-08-13T02:13:02.931800+00:00
4107-8964,Signify,WiZ A60,269,-,2026-08-13T02:13:02.931800+00:00
4107-8965,Signify,WiZ A60,268,-,2026-08-13T02:13:02.931800+00:00
4107-8966,Signify,Philips A60.E27,268,-,2026-08-13T02:13:02.931800+00:00
4107-8967,Signify,Philips A19,268,-,2026-08-13T02:13:02.931800+00:00
4107-8968,Signify,WiZ A19,268,-,2026-08-13T02:13:02.931800+00:00
4107-8969,Signify,Philips A60.E27,268,-,2026-08-13T02:13:02.931800+00:00
4107-8970,Signify,WiZ A60,268,-,2026-08-13T02:13:02.931800+00:00
4107-8971,Signify,Philips A60.B22,268,-,2026-08-13T02:13:02.931800+00:00
4107-8972,Signify,WiZ A60,268,-,2026-08-13T02:13:02.931800+00:00
4107-8973,Signify,WiZ Color Strip,269,-,2026-08-13T02:13:02.931800+00:00
4107-8974,Signify,WiZ Color Strip,269,-,2026-08-13T02:13:02.931800+00:00
4107-8976,Signify,WiZ Smart Plug,266,9290024276A (WiZ),2026-08-13T02:13:02.931800+00:00
4107-8977,Signify,Philips Smart Plug,266,9290024276A (Philips),2026-08-13T02:13:02.931800+00:00
4107-8978,Signify,WiZ Smart Plug,266,9290024277A (WiZ),2026-08-13T02:13:02.931800+00:00
4107-8979,Signify,WiZ Smart Plug,266,9290024278A (WiZ),2026-08-13T02:13:02.931800+00:00
4107-8985,Signify,Philips Smart Plug,266,9290047519 (Philips),2026-08-13T02:13:02.931800+00:00
4107-8987,Signify,Philips Gradient Floor,269,9290047328 (Philips),2026-08-13T02:13:02.931800+00:00
4107-8988,Signify,Philips Gradient Floor,269,9290047329 (Philips),2026-08-13T02:13:02.931800+00:00
4107-8989,Signify,Philips Gradient Floor,269,9290047331 (Philips),2026-08-13T02:13:02.931800+00:00
4107-8994,Signify,Philips Gradient Bars,269,9290047323 (Philips),2026-08-13T02:13:02.931800+00:00
4107-8995,Signify,Philips Gradient Bars,269,9290047324 (Philips),2026-08-13T02:13:02.931800+00:00
4107-8996,Signify,Philips Gradient Bars,269,9290047326 (Philips),2026-08-13T02:13:02.931800+00:00
4107-9000,Signify,WiZ Color Strip,269,-,2026-08-13T02:13:02.931800+00:00
4107-9001,Signify,Philips Color Strip,269,9290047066 (Philips),2026-08-13T02:13:02.931800+00:00
4107-9002,Signify,WiZ Ceiling,269,-,2026-08-13T02:13:02.931800+00:00
4107-9004,Signify,Philips Ceiling,269,-,2026-08-13T02:13:02.931800+00:00
4107-9006,Signify,Philips Color Strip,269,9290041397 (Philips),2026-08-13T02:13:02.931800+00:00
4107-9007,Signify,Philips Color Strip,269,9290041398 (Philips),2026-08-13T02:13:02.931800+00:00
4107-9008,Signify,Philips Color Strip,269,9290041259 (Philips),2026-08-13T02:13:02.931800+00:00
4107-9009,Signify,Philips Color Strip,269,9290041265 (Philips),2026-08-13T02:13:02.931800+00:00
4107-9010,Signify,Philips Neon Strip,269,9290041262 (Philips),2026-08-13T02:13:02.931800+00:00
4107-9011,Signify,Philips Neon Strip,269,9290041267 (Philips),2026-08-13T02:13:02.931800+00:00
4107-9012,Signify,Philips Fairy Light,269,-,2026-08-13T02:13:02.931800+00:00
4107-9016,Signify,Philips Ceiling,268,-,2026-08-13T02:13:02.931800+00:00
4107-9017,Signify,Philips Ceiling,268,9290032267 (Philips),2026-08-13T02:13:02.931800+00:00
4107-9018,Signify,Philips Ceiling,269,-,2026-08-13T02:13:02.931800+00:00
4107-9020,Signify,Philips Candle,268,9290024487B (Philips),2026-08-13T02:13:02.931800+00:00
4107-9021,Signify,WiZ Candle,268,9290024487B (WiZ),2026-08-13T02:13:02.931800+00:00
4107-9022,Signify,Philips Candle,269,9290024488C (Philips),2026-08-13T02:13:02.931800+00:00
4107-9023,Signify,WiZ Candle,269,9290024488C (WiZ),2026-08-13T02:13:02.931800+00:00
4107-9024,Signify,Philips P45,269,9290034997A (Philips),2026-08-13T02:13:02.931800+00:00
4107-9025,Signify,Philips P45,269,9290034997A (WiZ),2026-08-13T02:13:02.931800+00:00
4107-9026,Signify,Philips P45,269,9290034998A (Philips),2026-08-13T02:13:02.931800+00:00
4107-9027,Signify,WiZ P45,269,9290034998A (WiZ),2026-08-13T02:13:02.931800+00:00
4107-9028,Signify,WiZ LED Strip RGBICWW,269,9290047097 (WiZ),2026-08-13T02:13:02.931800+00:00
